DATAFLOW,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-04,38160.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-05,41365.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-06,37588.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-07,38850.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-08,34213.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-09,34780.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-10,37441.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-11,39193.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-12,38543.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-01,37126.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-02,33542.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-03,39415.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-04,39178.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-05,40445.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-06,38450.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-07,43123.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-08,39344.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-09,40720.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-10,41919.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-11,39613.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-12,43487.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-01,40422.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-02,39559.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-03,42297.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-04,40616.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-05,41835.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-06,39524.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-07,42595.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-08,38068.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-09,39186.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-10,45119.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-11,44846.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-12,46623.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-01,51326.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-02,41723.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-03,41047.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-04,44776.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-05,45603.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-06,41461.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-07,44991.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-08,45838.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-09,41395.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-10,45258.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-11,47258.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-12,50320.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-01,43702.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-02,44736.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-03,47609.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-04,46162.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-05,48111.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-06,43843.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-07,44603.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-08,45969.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-09,44775.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-10,44140.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-11,45293.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-12,47339.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-01,50353.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-02,46862.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-03,54589.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-04,54350.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-05,52291.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-06,46521.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-07,46067.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-08,42730.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-09,41439.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-10,44493.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-11,48480.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-12,49504.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2020-02,43140.607,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2020-04,46425.210,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-01,91.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-02,62.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-03,58.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-04,41.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-05,30.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-06,19.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-07,18.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-08,21.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-09,23.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-10,43.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-11,56.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-12,68.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-01,71.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-02,58.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-03,58.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-04,40.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-05,28.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-06,20.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-07,17.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-08,20.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-09,22.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-10,40.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-11,45.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-12,54.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-01,97.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-02,61.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-03,59.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-04,41.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-05,22.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-06,18.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-07,17.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-08,17.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-09,20.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-10,46.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-11,59.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-12,61.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-01,70.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-02,64.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-03,58.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-04,44.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-05,29.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-06,17.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-07,18.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-08,19.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-09,23.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-10,44.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-11,50.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-12,57.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-01,67.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-02,73.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-03,72.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-04,37.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-05,21.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-06,18.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-07,19.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-08,25.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-09,21.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-10,38.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-11,47.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-12,66.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-01,74.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-02,53.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-03,53.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-04,34.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-05,26.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-06,16.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-07,17.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-08,19.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-09,24.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-10,36.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-11,44.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-12,65.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-01,53.900,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-02,49.700,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-03,50.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-04,36.900,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-05,25.900,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-06,16.500,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-07,17.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-08,18.500,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-09,22.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-10,29.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-11,40.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-12,59.200,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2021-01,65.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2021-02,70.600,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-01,338.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-02,330.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-03,265.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-04,197.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-05,201.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-06,162.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-07,267.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-08,197.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-09,183.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-10,214.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-11,263.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-12,311.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-01,306.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-02,278.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-03,278.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-04,172.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-05,187.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-06,142.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-07,284.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-08,203.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-09,239.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-10,318.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-11,313.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-12,441.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-01,419.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-02,252.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-03,255.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-04,288.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-05,240.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-06,349.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-07,359.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-08,258.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-09,346.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-10,348.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-11,415.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-12,536.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-01,619.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-02,470.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-03,342.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-04,275.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-05,327.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-06,392.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-07,399.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-08,438.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-09,383.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-10,348.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-11,457.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-12,523.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-01,455.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-02,430.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-03,364.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-04,304.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-05,327.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-06,330.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-07,387.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-08,382.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-09,435.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-10,405.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-11,453.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-12,631.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-01,684.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-02,492.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-03,310.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-04,326.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-05,372.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-06,440.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-07,443.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-08,512.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-09,373.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-10,448.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-11,426.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-12,393.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-01,605.744,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-02,533.812,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-03,401.885,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-04,374.012,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-05,383.110,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-06,428.881,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-07,582.391,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-08,529.372,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-09,431.596,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-10,416.365,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-11,489.219,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-12,726.345,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2021-01,898.804,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2021-02,720.404,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2021-03,877.904,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-01,3497.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-02,3153.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-03,3231.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-04,3111.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-05,2727.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-06,2625.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-07,2928.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-08,2711.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-09,3111.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-10,3430.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-11,3101.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-12,2758.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-01,2856.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-02,2432.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-03,2322.000,
ESTAT:NRG_TI_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-04,2675.000,
