DATAFLOW,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-04,21186.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-05,22024.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-06,20022.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-07,18884.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-08,17698.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-09,18854.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-10,19814.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-11,21050.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2014-12,23204.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-01,22188.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-02,20443.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-03,21402.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-04,19988.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-05,19331.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-06,18678.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-07,19846.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-08,18678.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-09,18999.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-10,19435.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-11,19731.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2015-12,22724.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-01,20635.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-02,21203.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-03,22813.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-04,18514.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-05,19845.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-06,17542.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-07,18976.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-08,18230.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-09,20141.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-10,22939.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-11,24876.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2016-12,26175.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-01,29438.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-02,22069.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-03,19270.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-04,20434.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-05,20871.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-06,18751.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-07,19448.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-08,20864.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-09,18501.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-10,20811.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-11,23327.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2017-12,28709.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-01,23872.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-02,25766.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-03,24944.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-04,21344.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-05,22835.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-06,19953.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-07,20752.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-08,21255.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-09,20630.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-10,18715.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-11,20009.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2018-12,21897.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-01,24434.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-02,24417.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-03,26371.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-04,25656.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-05,23147.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-06,20725.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-07,20343.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-08,19657.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-09,19076.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-10,19856.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-11,21026.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2019-12,21170.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2020-02,20062.168,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EA19,2020-04,21309.756,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2014-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2015-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2016-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2017-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2018-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2019-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2020-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2021-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EE,2021-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2014-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2015-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2016-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2017-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-05,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-10,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-11,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2018-12,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-01,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-02,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-03,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-04,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-05,4.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-06,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-07,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-08,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-09,0.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-10,4.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-11,6.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2019-12,1.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-06,23.147,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2020-12,10.093,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2021-01,324.733,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2021-02,281.431,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,EL,2021-03,299.750,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-01,348.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-02,510.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-03,859.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-04,981.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-05,951.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-06,628.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-07,462.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-08,591.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-09,835.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-10,996.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-11,609.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2014-12,454.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-01,409.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-02,143.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-03,156.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-04,405.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-05,685.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-06,495.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-07,607.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-08,650.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-09,449.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-10,288.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-11,397.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2015-12,363.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-01,336.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-02,214.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-03,230.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-04,277.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-05,321.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-06,387.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-07,533.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-08,471.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-09,367.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-10,244.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-11,323.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2016-12,281.000,
ESTAT:NRG_TE_GASM(1.0),M,G3000,TOTAL,MIO_M3,ES,2017-01,152.000,
